0	79.8626
1	79.8541
2	79.8354
3	79.8255
4	79.8527
5	79.9512
6	80.1597
7	80.5219
8	81.0898
9	81.9298
10	83.1316
11	84.8111
12	87.0292
13	89.1491
14	88.605
15	85.4149
16	82.1399
17	79.4094
18	77.165
19	75.2965
20	73.7221
21	72.3863
22	71.2519
23	70.2941
24	69.4964
25	68.8487
26	68.3463
27	67.989
28	67.7814
29	67.7339
30	67.8636
31	68.1979
32	68.7796
33	69.6774
34	71.0059
35	72.9695
36	75.9325
37	80.0033
38	79.7476
39	74.556
40	70.3727
41	67.2158
42	64.7056
43	62.626
44	60.8542
45	59.3158
46	57.9626
47	56.762
48	55.6909
49	54.7324
50	53.874
51	53.1062
52	52.4217
53	51.815
54	51.2818
55	50.819
56	50.4243
57	50.0963
58	49.8342
59	49.638
60	49.5082
61	49.4462
62	49.4538
63	49.5337
64	49.6894
65	49.925
66	50.2456
67	50.6568
68	51.1639
69	51.7712
70	52.4783
71	53.2737
72	54.1216
73	54.9399
74	55.5771
75	55.8302
76	55.5541
77	54.7858
78	53.7098
79	52.5169
80	51.3313
81	50.2143
82	49.1905
83	48.2658
84	47.438
85	46.702
86	46.0518
87	45.4817
88	44.9867
89	44.5624
90	44.2052
91	43.9124
92	43.6817
93	43.5115
94	43.4009
95	43.3494
96	43.3571
97	43.4247
98	43.5537
99	43.746
100	44.0046
101	44.3331
102	44.7367
103	45.2218
104	45.7966
105	46.4721
106	47.2624
107	48.186
108	49.2676
109	50.5391
110	52.0407
111	53.8118
112	55.8458
113	57.9047
114	59.1139
115	58.471
116	56.5908
117	54.5474
118	52.7289
119	51.1803
120	49.8657
121	48.7414
122	47.7701
123	46.9224
124	46.1749
125	45.5088
126	44.9087
127	44.3615
128	43.8561
129	43.3827
130	42.9327
131	42.4988
132	42.0745
133	41.6548
134	41.2354
135	40.8137
136	40.3878
137	39.9572
138	39.5223
139	39.0842
140	38.6448
141	38.2062
142	37.7711
143	37.3421
144	36.9216
145	36.5123
146	36.1164
147	35.7361
148	35.3733
149	35.0297
150	34.7069
151	34.4062
152	34.129
153	33.8763
154	33.6492
155	33.4487
156	33.2757
157	33.1313
158	33.0163
159	32.9319
160	32.8789
161	32.8587
162	32.8723
163	32.9212
164	33.0067
165	33.1307
166	33.295
167	33.5018
168	33.7535
169	34.053
170	34.4035
171	34.809
172	35.2739
173	35.8035
174	36.4041
175	37.0831
176	37.8491
177	38.7122
178	39.6836
179	40.7745
180	41.9926
181	43.334
182	44.7612
183	46.1604
184	47.2861
185	47.8013
186	47.5466
187	46.7265
188	45.6787
189	44.6318
190	43.6883
191	42.8818
192	42.2165
193	41.6869
194	41.285
195	41.0033
196	40.8363
197	40.7799
198	40.8321
199	40.9928
200	41.263
201	41.6452
202	42.1419
203	42.7547
204	43.4798
205	44.3018
206	45.1785
207	46.0192
208	46.6651
209	46.9175
210	46.6542
211	45.9359
212	44.9497
213	43.8759
214	42.8281
215	41.8621
216	41.0001
217	40.2477
218	39.6035
219	39.0635
220	38.6232
221	38.2787
222	38.0272
223	37.8667
224	37.7968
225	37.818
226	37.9324
227	38.1434
228	38.456
229	38.8767
230	39.4133
231	40.0747
232	40.8681
233	41.7943
234	42.8336
235	43.9168
236	44.8743
237	45.4109
238	45.2472
239	44.3963
240	43.148
241	41.7893
242	40.4795
243	39.2815
244	38.2118
245	37.2677
246	36.4405
247	35.7202
248	35.0975
249	34.5644
250	34.1143
251	33.7416
252	33.4421
253	33.2125
254	33.0501
255	32.9534
256	32.9212
